predicted;measured
240,62155555555552;241,592
257,1163333333333;256,089
368,8875833333333;368,906
2121,4635866013073;2119,95
241,51561437908504;242,155
303,9195653594771;303,483
173,67139624183017;174,416
3480,036086601307;3478,38
430,485093954248;430,928
445,97436601307186;446,69
290,50618790849677;290,333
1792,952593954249;1796,46
447,69918954248374;446,979
625,9520130718954;626,52
225,49519362745093;226,739
499,18863153594776;497,801
185,55677124183003;185,38
215,8868790849673;217,044
228,85098039215683;228,533
340,20910539215686;339,504
1781,8204616013072;1774,61
280,24700653594766;279,838
314,82558496732025;314,74
133,22355065359488;128,278
341,9123921568627;342,221
417,10365359477123;416,262
166,99155555555555;167,485
2459,053991013072;2457,13
400,97995424836597;398,347
265,80326143790853;266,031
1452,3357189542485;1454,18
402,7047777777778;404,448
580,9576013071896;581,69
457,7005359477124;457,451
161,88421241830065;162,486
191,15220261437904;191,425
200,58562745098035;199,601
311,5306274509803;311,149
350,01984477124176;349,562
361,1600130718955;358,121
375,7889330065359;376,234
142,28862908496728;142,309
240,07927614379082;240,999
255,8515649509804;255,654
541,0478153594773;538,336
2119,654303513072;2114,55
355,9855424836601;354,485
241,1003349673203;241,796
1111,7188439542485;1111,95
357,71036601307185;357,698
535,9631895424836;534,299
2474,1863439542494;2474,05
405,2920130718955;406,849
416,2124403594771;418,073
433,51156454248354;436,26
136,187954248366;136,746
314,4407777777778;313,794
326,4790359477124;326,457
316,1656013071896;312,831
334,47421241830057;333,928
215,31284967320258;215,395
227,3796495098039;226,557
499,7330947712419;500,296
216,39740849673206;217,382
771,1019689542483;771,305
312,71595424836596;310,231
490,96877777777775;487,577
295,33734477124193;295,73
269,4463660130719;270,1
302,93822712418296;303,199
1456,0925020424847;1460,33
271,1711895424837;268,768
449,4240130718955;450,222
293,15949183006524;294,439
190,54642320261433;190,135
198,9077340686274;199,975
458,41837418300656;457,832
191,6944820261438;192,448
230,55426715686275;229,336
335,46277859477135;336,461
253,9739477124183;252,813
425,3928958333333;422,33
2798,4536785130717;2801,69
254,71612418300663;255,245
3146,932777777778;3143,68
224,451954248366;223,943
279,39741830065356;279,702
1115,2321895424843;1118,25
226,1767777777778;225,429
404,4296013071896;404,077
162,60205065359477;163,344
135,32554248366012;137,249
280,9676936274509;281,797
264,84570261437904;265,813
326,1201168300653;326,653
362,95384967320257;362,356
213,00597712418295;213,996
257,8192859477124;256,728
396,5078553921568;395,495
214,0949035947713;215,029
2806,802777777778;2805,94
376,57978594771254;377,137
179,45754248366012;180,872
255,85660947712415;256,752
774,3718770424839;776,522
181,18236601307188;181,971
359,4351895424837;359,617
238,8042173202614;238,468
138,79774183006538;137,698
252,08265318627443;253,355
302,6451830065359;302,801
338,1239232026143;337,694
234,014977124183;233,694
367,62281495098034;365,929
339,1449820261438;338,504
286,2587230392156;288,123
173,47368300653602;172,493
335,90988888888893;336,164
2466,672777777778;2465,78
335,95856535947723;336,087
230,78622303921568;231,412
1789,439248366013;1786,92
3143,4194321895425;3141,23
185,329602124183;185,433
279,1702491830065;279,765
313,2939967320261;313,22
210,2106683006536;210,263
225,3143660130719;226,737
338,73777450980384;339,02
258,4064950980392;258,668
314,3785555555556;314,547
132,85246241830072;133,761
294,94191830065364;295,952
201,85039583333332;202,181
264,2716732026143;265,241
458,81380065359485;458,325
1443,9866196895423;1438,34
163,15859477124184;163,713
192,58854084967325;192,576
203,1405575980392;202,61
314,0855575980392;314,13
1449,0658108660132;1449,29
2803,532869689542;2804,23
2810,5595608660137;2806,68
255,69531535947706;254,564
288,4640702614378;289,437
186,40635947712417;186,934
180,319954248366;180,55
309,8527340686274;308,913
289,6121290849673;289,847
349,59505065359474;349,692
387,78377614379076;387,119
