predicted;measured
300,0880895888206;315,368
1529,5068909313723;1509,53
177,88811021870282;167,785
327,6954511633012;304,111
255,8844860915033;247,78
829,1913578431371;778,328
225,17128595990638;215,424
3216,833821078432;3202,82
355,6741666666667;345,749
215,40416256209153;223,829
347,4698684444444;365,209
1847,5286372549017;1771,75
233,85918137254905;245,454
259,92937267705594;281,282
249,0295822358794;263,84
351,30693374811455;346,022
274,7645171568625;280,078
1164,242166666666;1090,99
175,90708351624215;146,869
326,05875727752647;315,293
322,45487763388934;350,202
229,2523096209151;225,245
330,544309620915;339,79
220,88346005267775;213,575
217,44525490196068;201,08
310,93539969271285;300,581
134,67222138562104;133,786
2880,217166666667;2992,62
486,39934551282045;472,824
155,20670637620714;148,221
3893,093600490197;3974,93
248,80520667973852;241,138
151,55100980392154;143,065
270,15699528094825;297,679
259,4637673397717;253,05
283,05357432679733;291,62
276,82568627450956;266,028
257,41607432679734;249,992
199,11107432679742;193,01
4214,141817401962;4142,1
339,32016256209147;326,388
207,49969197385627;199,991
355,16934551282054;359,621
299,4728333333331;288,13
2186,0680747549018;2124,84
244,63371610696512;249,298
1839,909850490195;1813,32
307,180458754024;294,284
258,41322549019606;242,765
304,60439785620906;300,714
504,17237254901966;485,839
299,0912213856208;299,929
206,2881331503269;199,403
268,73934551282053;256,661
1514,181890931372;1493,91
235,20525654814153;237,079
437,46107107843153;430,241
206,51663315032687;209,396
165,77152450980384;173,719
298,66335784313713;279,601
218,16309313725486;217,118
282,7645171568625;301,767
168,34283903267982;156,205
404,6642524509803;433,909
420,6517181372549;427,422
164,35275417032474;159,269
2187,902074754902;2128,96
212,85062051872987;217,582
337,60911021870277;330,873
396,4105219834086;388,281
390,8929183128476;375,513
3194,1087549019608;3134,18
384,32834551282053;400,109
3875,9346004901968;3975,44
394,4886225490195;373,557
419,708931372549;439,638
2519,196100490196;2580,18
199,78204656862715;196,285
287,45087745098016;313,231
149,76872138562103;143,21
190,75787009803906;175,821
3535,3424424019613;3463,07
313,1846053921567;289,962
298,5594566797386;266,773
158,03033903267985;151,52
414,73552198340866;415,492
488,57448284313705;419,864
252,12771568627426;241,809
414,86016904223226;392,219
1851,0419828431368;1879,8
341,47711021870276;298,189
232,77025490196067;232,066
335,8415269607841;364,021
3538,125475490197;3634,64
547,5811690422322;539,357
268,19741421568585;245,632
258,96393627450954;251,765
560,4410049019608;555,943
379,1120490196079;434,804
382,70403939859534;357,579
478,1826519607843;487,467
1185,1332328431372;1156,18
291,6809600526778;282,787
1164,9477622549016;1162,17
2526,441512254902;2646,31
340,3491666666667;321,423
