predicted;measured
1280,655897058824;1982,86
1842,8496274509805;1560,73
1546,3209191176475;1800,03
1774,588617647058;2101,15
2075,846727564103;2196,51
2468,9822867647067;2178,78
2165,9601764705867;1887,88
5565,704551470582;7579,4
1377,4614926470572;2124,39
1617,6810882352945;1534,78
2591,5540196078437;2228,43
1532,3765362368026;1327,78
1654,9569166666665;1204,98
2660,527463235294;2858,04
1701,998862745098;1230,23
1273,472524509804;1206,21
2052,8895;2075,83
1263,7246029411765;1528,24
2845,3933333333334;2068,48
1226,4826470588232;2300,84
2103,792705882353;1767,17
1796,725264705883;2056,72
2722,7933333333335;2124,8
1427,3849852941175;1139,37
1932,0603529411756;1676,26
7565,207088235295;7393,15
1331,5945588235297;1250,28
1628,7722205882342;1668,35
1442,0639093137256;1350,72
6410,044333333335;6345,53
1886,919734992458;2003,86
922,3202794117645;1333,42
1408,2195588235297;1330,48
1897,5373774509808;1921,51
1746,151279411764;1708,65
1796,725264705883;2020,16
1588,6065436651588;1876,66
1853,0123137254905;1916,46
990,4826470588231;2066,8
1244,4525362368026;1668,17
2600,6942352941187;2625,29
1800,7024999999994;1258,03
471,4818186274511;1494,09
1318,5625784313722;1579,74
1306,05568627451;1273,05
1974,8288235294112;1808,6
2173,1280196078433;2137,29
1713,7072647058822;2594,8
1452,586470588235;1469,56
6089,920799019608;4389,23
1999,3008452111612;1581,5
6028,620799019608;4385,92
3023,3968970588244;3727,32
2883,8876470588234;2485,11
2565,7922549019604;2834,21
853,1698602941176;1446,03
2377,9896687405726;1910,62
5737,297899509805;8866,67
923,9991323529412;1190,77
1508,9563725490195;1247,64
1654,0474019607846;1426,41
5514,2275514705825;7496,08
1863,7729852941177;1361,17
2407,716401960784;2494,97
1270,3120588235286;1810,63
1668,9126613122162;1617,12
2048,3077794117644;1784,71
2041,4663235294115;3564,57
2468,9822867647067;2285,61
2334,3525436651585;1931,76
2530,648786387632;1909,27
1909,4202058823528;2057,03
1949,228073076923;1562,07
1392,4860882352943;1314,26
1563,4409264705885;1659,04
1697,3373529411751;1730,57
1316,1420588235285;2019,24
1842,8496274509805;1754,11
2463,2887058823526;2148,56
2832,3557647058824;2416,74
2095,851882352941;1779,71
1151,3768817496227;2022,55
1964,0036024886872;1685,19
1827,222609917043;1961,0
2007,1756372549016;2020,21
1623,6071764705878;1645,26
6000,968034313721;6214,25
7367,850284313722;5351,4
1920,7909411764704;1987,87
1974,1407715309194;1673,56
1855,8751319004516;1605,58
1584,2783602941176;1327,95
1873,9795049019606;1862,1
2159,9167647058816;1918,0
7370,6726666666655;5388,77
1058,0412205882355;1754,49
1270,118198529412;1652,64
1946,0036024886872;1609,98
1571,5798897058821;1316,69
1427,189529411764;1514,2
1457,3005147058825;1817,32
1682,1225;1607,6
1986,7909411764704;2119,87
2215,8751319004514;1933,09
1520,7320845588224;1542,32
2568,1415294117633;2141,67
1841,2232549019602;1807,24
1560,177653883861;1312,61
4679,23293137255;4587,06
4208,6666237745085;3899,31
1157,8924509803924;1308,63
2303,1745882352934;2166,86
4671,89693137255;4601,99
1233,171019607843;1184,79
1366,3010845588224;1796,08
1421,4974901960782;1376,12
2286,9601764705867;1997,57
2129,0650588235294;2049,35
1825,7777647058824;1846,42
2584,1322549019606;2245,99
2017,480343137255;1964,63
1945,1606761689288;1953,07
6553,896500000001;6377,02
1798,2737647058823;1844,16
1286,237823529412;1516,55
2016,0973627450978;1620,18
1864,1477424208142;2469,68
2009,4429040346913;1645,6
2444,918911764708;4126,6
1460,5259191176474;1403,66
2180,464019607843;2250,99
2000,818786387632;1642,72
1782,7850514705876;1460,79
1551,2514185897442;1527,76
7579,324536764707;7421,26
1666,7912254901962;1679,5
1772,0805510935136;2108,51
1640,4157715309195;1627,78
2622,7022352941185;2499,85
1148,1844411764705;1443,65
6538,658926470585;6599,62
1416,384325980392;1555,55
2196,094588235294;1822,91
2110,436973039216;2186,62
1578,0752941176465;1976,13
1742,9887058823529;1736,45
1968,7475612745093;1520,53
2641,184411764707;3030,81
4391,805031862746;8601,19
2036,0036024886872;1800,2
4391,805031862746;8514,17
1891,9710539215682;2027,89
1777,709411764706;3591,58
1131,9888676470582;1863,07
1930,2658452111614;2035,4
5821,210833333329;5597,57
7574,2865;7789,85
2102,2555392156864;2237,12
5565,126610294118;7417,49
1387,0554411764704;1372,74
2148,7055510935133;2390,99
2430,302323227753;2566,18
3035,3452107843136;2434,34
1560,5698529411766;1637,21
2920,442897058824;3541,68
1306,05568627451;1246,13
1721,4319632352942;1291,21
858,6718602941176;1501,14
2514,191764705882;1949,06
923,9991323529412;1206,12
1019,7061691176473;1984,61
2444,918911764708;4819,61
7360,514284313722;5664,09
1883,8369411764706;2076,52
3040,1693578431377;2662,95
1447,7410551470582;1387,81
2133,688676168929;2180,54
2110,436973039216;2055,01
1981,5067275641022;1599,57
2059,2116024886873;1676,1
7079,122767156864;6983,62
2365,7949240196076;2376,09
1863,7729852941177;1621,76
6017,488666666665;5775,75
2258,897382051282;2296,68
6399,349642156863;6726,67
1664,751220588235;1358,76
1897,5373774509808;2225,56
1527,2505510935136;1853,65
1614,5779117647062;1592,08
7786,187200980394;7840,37
7067,016884803921;6969,44
1502,1409264705885;1446,71
918,4971323529412;1194,33
4685,950313725491;4746,97
1390,5969313725486;1335,26
1157,8924509803924;1364,1
1278,901823529412;1740,95
1543,0955147058826;1663,32
2098,211176470587;1874,09
2026,1110588235292;2095,13
1787,968676168929;1761,53
2901,535110294119;3582,5
5737,297899509805;8720,44
1566,2104926470572;2295,72
1052,94817586727;1827,33
1442,0639093137256;1548,26
2377,6262941176474;2165,07
1631,339653883861;1529,69
1978,629352941176;1801,42
2920,442897058824;3861,38
2054,6984117647053;1632,36
7597,405139705878;7759,83
1678,6065436651588;2097,6
1503,7023970588232;1709,69
5910,5338112745085;4668,58
7630,801536764707;7950,83
2316,1437009803926;1808,32
1263,7246029411765;1711,01
1725,8852500000005;1996,89
1678,9810882352945;1882,0
1395,5022794117644;1769,97
1589,858470588235;1849,89
1807,8821764705876;1903,14
1464,5328198529412;1936,2
1571,906573529412;1508,44
1658,415653883861;1690,73
1768,632676168929;1779,1
6620,9515735294135;6725,72
1070,6475980392158;1214,01
904,6468602941176;1500,86
1692,819215686275;2055,53
1260,9062132352944;2072,77
8622,492676470587;8464,9
1199,5481758672702;2152,51
2302,2000000000003;4147,93
1973,8686470588227;2085,11
7749,484259803923;7924,24
1467,258470588235;1353,31
2331,057286764707;2023,62
1322,4245588235297;1270,65
2737,3822549019606;2446,78
777,6475294117647;1260,35
2423,3895;2356,8
2316,1437009803926;1828,37
1502,179325980392;1436,33
2573,214019607844;2357,76
1264,976642156863;1195,5
6533,156926470584;6614,79
1678,9810882352945;1669,04
1296,88568627451;1431,79
2012,0365588235286;2237,23
2109,2887058823526;1843,64
1325,3120588235286;1846,49
6427,614700980392;6592,06
2111,4255392156865;2184,34
1760,8626613122162;1789,12
2370,302323227753;2370,14
1188,351642156863;1134,02
1496,1183725490198;1437,01
480,2473480392157;1388,2
2274,672294117647;2042,9
2178,256764705882;1721,62
1591,083131900452;1382,86
1416,3809852941176;1496,55
6021,284799019608;4379,65
2848,996;4176,79
1672,3874019607842;1443,44
5713,08613480392;8490,76
1582,583889705882;1240,93
1387,0554411764704;1306,66
2022,312352941175;1772,51
4214,141817401962;8725,11
6056,727563725491;6150,19
1785,721264705883;2264,29
2081,4157715309193;1839,04
1774,588617647058;2389,51
6584,633926470584;6418,6
1949,0470291101053;1936,89
973,7972794117645;1244,23
1352,4917715309198;1787,64
1333,8451446078434;1757,93
1891,9710539215682;1924,31
1453,9581446078432;1645,36
1065,6811691176472;2140,82
2217,373411764705;1810,09
1607,3106960784316;1438,39
1461,4631911764704;1188,23
1628,3540514705876;1462,99
2187,061973039216;2272,82
1296,1701960784312;1447,08
1725,5202058823525;2131,45
1196,8475245098039;1131,31
2491,103159313726;2117,73
1366,3010845588224;1422,68
1172,94817586727;1881,17
783,1495294117648;1353,28
1872,9808452111617;2041,41
1602,2505510935136;1986,2
2040,7567647058818;1670,16
2747,101323529413;5422,85
5767,947899509804;8667,71
1539,7797904411757;1641,37
1184,323198529412;1568,22
1584,645819852941;1717,63
1386,6007647058825;1316,13
853,1698602941176;1389,46
2010,4970000000003;3791,8
1503,270573529412;1598,25
1458,0189117647062;1553,7
1853,755647058823;2214,08
2309,4429040346913;1906,54
1460,599235294118;1399,75
1821,7333820512818;1934,26
6599,871499999999;6887,22
1467,258470588235;1347,26
1919,615264705882;2157,15
1614,5779117647062;1554,6
1994,988786387632;1575,33
1870,2658452111614;1936,25
2058,677609917043;1648,62
1702,349999999999;1854,58
2331,506764705882;1974,91
1628,3540514705876;1963,0
2392,768700980392;1917,75
1391,963235294118;1664,3
2826,191823529411;2078,4
1977,7660539215683;1929,95
7360,514284313722;5559,71
1481,2972794117645;1842,23
2271,7277647058822;2185,73
1184,323198529412;1439,83
2107,714656862745;2083,39
4740,532931372551;4714,55
2010,707705882352;1757,62
1419,7983137254898;1376,21
5713,08613480392;8405,94
5095,201465686275;7454,36
1701,989215686275;2003,68
1502,1409264705885;1422,72
2840,9443578431383;2287,1
1217,415653883861;1233,83
1621,9139117647062;1531,9
2285,676294117647;1971,16
1793,860558823529;2154,26
1409,2757573529398;2050,78
2477,3558823529415;1894,97
1385,1500882352943;1342,86
1704,9259632352941;1485,66
5565,126610294118;7234,38
1503,7023970588232;1405,74
1854,0536024886874;1533,89
1766,0371319004519;1517,58
2438,239323529413;4123,31
2339,080401960784;2348,67
1685,3974509803916;2169,42
2118,385176470587;1712,81
7082,790767156865;7033,19
1796,725264705883;2191,49
1288,6488817496227;2296,72
1996,5067275641022;1635,94
1280,655897058824;1598,4
2250,324676168929;2371,51
1390,5969313725486;1470,94
2212,2427058823528;1902,48
5060,883465686275;7790,52
1594,3690625000002;1593,42
1807,9250000000002;3450,08
1081,2674509803924;1219,62
1850,137504901961;1966,14
1857,9529040346913;2140,67
1827,348362745098;2169,07
1892,1225612745093;1579,56
1346,6831446078434;1419,85
1840,718323227753;1832,69
1131,6717843137255;1758,26
2813,457705882352;1973,9
1877,5426176470578;2129,25
1858,6457424208145;2479,3
1500,0356960784316;1240,83
1237,9845588235296;1555,65
1977,7660539215683;2071,85
1200,3077843137255;1695,17
1877,228073076923;1537,0
6410,044333333335;6597,45
5553,125948529412;5560,94
1101,2802794117645;1625,9
2633,017463235294;3600,26
1522,7501029411767;1420,97
6527,729077205876;8900,54
2318,8291319004516;1879,37
2331,057286764707;2233,06
1538,4134185897442;1556,83
5611,101610294118;7559,72
1409,2757573529398;2116,61
4153,136329656865;4163,97
965,8466470588231;2128,14
2600,6942352941187;3034,77
1972,436073076923;1462,97
7620,2615000000005;7643,95
7559,705088235293;7785,92
7067,016884803921;7434,67
1193,493198529412;1531,96
1582,583889705882;1267,26
4388,137031862745;6915,96
1510,6065735294121;1582,44
1993,502588235294;1764,2
505,7998186274511;1505,75
1503,270573529412;1446,41
2471,2513235294127;4063,6
1782,7850514705876;1688,03
2123,3558823529415;1780,07
2722,7933333333335;1986,18
4388,137031862745;8835,48
1316,3787715309197;1705,17
2485,9079240196074;2332,67
1385,1500882352943;1483,34
1339,0721764705881;1779,88
2637,4428235294113;2229,42
2047,882609917043;1732,55
1499,8871176470575;1836,56
5514,2275514705825;7637,86
2550,216676168929;2664,7
1533,1407715309194;1528,59
2016,0973627450978;1708,53
1616,2313725490196;1362,8
2468,9822867647067;2733,1
2142,791764705882;1913,93
2600,6942352941187;2407,75
7780,134259803923;8121,58
2793,243058823529;2447,61
1380,7116911764697;1675,74
1452,586470588235;1977,42
1539,7797904411757;1928,31
4754,586313725491;4903,89
1960,6103232277528;1998,81
1434,9030551470582;1519,56
1594,3690625000002;1983,5
1537,8044852941175;1766,7
1777,619734992458;1757,31
2132,516823529412;2266,93
2067,2226099170434;2153,34
8576,517676470588;8722,0
1685,1312254901961;1411,18
1850,9537863876317;1838,62
1805,2194117647057;2973,29
2180,464019607843;2126,2
1500,0356960784316;1222,07
1339,0721764705881;1672,22
2671,660110294119;2854,36
1038,2761758672702;1828,47
2009,3534901960784;1979,21
1768,068;3497,77
2446,8288235294112;2000,36
2697,7705588235303;2057,01
1594,3690625000002;1543,05
1778,614215686275;2058,85
1589,2616024886875;1315,96
1192,6488817496227;2154,89
6049,39156372549;6019,71
1062,2761758672702;1901,09
1581,2692647058825;1887,8
1266,4082132352944;2056,27
1694,5674509803916;2116,26
2221,506764705882;1873,96
1385,3487904411759;1546,07
960,9299411764696;1910,4
2920,442897058824;3474,58
4212,307817401962;8334,39
1303,2575980392157;1324,86
7584,826536764707;7394,03
6396,964700980392;6348,63
2591,5540196078437;2422,18
1949,9355;1991,22
1225,835019607843;1332,24
2314,2882598039214;1909,92
1699,6722794117645;1831,99
1329,2969313725487;1299,09
1295,5481758672702;2307,65
1573,6113235294113;1887,01
2812,278210784314;2548,78
2305,552676168929;2292,23
6422,535509803921;6591,37
1703,5122058823529;2483,25
2314,5512867647067;2256,03
1584,645819852941;1470,88
4693,286313725491;4725,25
2150,9258452111612;1809,63
6008,304034313721;5846,69
2189,0246761689286;2147,57
835,4964411764706;1474,7
5723,244517156863;8847,36
927,8222794117646;1287,49
1585,9086613122163;1621,9
2098,544656862745;2059,38
4391,805031862746;6735,45
1903,6457424208145;2644,01
1481,0983137254898;1428,71
7745,816259803923;7930,87
1310,4304411764701;1234,0
1167,0380514705878;1352,31
1400,7483970588232;1412,9
3017,1095759803925;2267,83
5565,126610294118;7160,92
2029,5628235294118;2225,52
2017,619734992458;1900,64
1938,8791319004517;1568,67
1007,5245808823522;1985,21
2204,496676168929;2087,92
1919,615264705882;2311,08
1888,675264705883;2307,87
510,89734803921573;1761,73
1919,615264705882;2057,42
1877,5426176470578;2336,55
1425,5543259803922;1362,43
1679,526418589744;1699,36
1216,8204411764705;1624,74
6118,027563725491;6069,07
1245,2167715309197;1584,38
1176,6845588235296;1564,09
1763,6495882352933;1791,64
4145,9567892156865;3974,21
1193,493198529412;1336,71
6433,667642156864;6453,72
2845,3933333333334;2118,75
1934,1640588235282;1862,8
2171,8369411764706;2245,61
7390,114549019608;5355,24
3040,1693578431377;2791,11
1584,2783602941176;1449,0
1772,026220588235;1631,34
1756,5346687405724;1768,33
848,072330882353;1439,02
5821,210833333329;5524,61
1566,2104926470572;2800,93
1956,3525436651585;1609,72
1444,6528308823529;1807,25
1577,2243529411753;1634,2
1650,2363235294113;2099,17
1657,3437794117644;1328,72
2609,3430588235287;2302,58
1387,0554411764704;1558,62
1971,3776470588232;2258,01
5760,434333333334;9028,74
1945,5973820512818;1940,08
1539,7797904411757;1557,42
7786,187200980394;8002,02
979,4826470588231;1988,51
2073,2045049019607;2108,06
1419,7961029411767;1839,89
1581,5761911764705;1570,15
1977,8957058823526;2097,49
1139,0077843137256;1371,16
1774,3707058823525;1803,31
2146,941823529411;1805,35
4214,141817401962;8322,13
2122,9387058823527;2015,52
2035,6514705882346;1663,22
1775,8467275641024;1837,13
927,8222794117646;1183,06
6558,204224264707;6407,87
1032,6442794117645;1538,35
5519,729551470583;7387,86
1603,5390625000002;1508,33
2584,1322549019606;2022,33
1503,3492647058824;1850,59
2016,6894901960784;1992,03
1775,0650588235292;1843,69
1416,4751176470572;1658,47
1612,436073076923;1319,53
6056,727563725491;6004,98
1243,6630514705876;1466,81
1312,3832132352945;2188,26
1422,8871176470575;1737,7
1822,6756274509803;1634,83
2389,3068627450975;2022,2
2836,1202107843137;2492,1
848,072330882353;1553,83
2014,1495294117635;1813,98
1882,9525612745092;1776,22
1261,9551544117644;2201,27
1441,861529411764;1336,18
6563,706224264708;6444,3
1584,645819852941;1574,05
1688,0455510935135;2064,08
1982,0526099170431;1585,97
1617,6810882352945;1531,91
6388,217509803921;6296,21
1921,6417275641024;2045,66
7751,8692009803935;7998,69
1183,465867647058;1917,59
2098,544656862745;2241,17
7557,588301470587;7786,32
1453,9581446078432;1425,33
1296,88568627451;1619,15
2187,512647058823;2412,39
1334,7889093137258;1288,1
7070,684884803922;6962,58
1425,5543259803922;1498,59
1565,3120588235286;1934,55
1849,1495294117635;1750,74
2073,677609917043;1692,44
2931,446897058824;3485,13
1571,5738529411765;1246,92
2074,3008452111612;1607,29
5553,125948529412;5673,97
2048,862661312216;1854,77
2793,243058823529;2654,35
1007,5245808823522;2266,78
7076,250950980393;7301,67
2190,324676168929;2193,85
480,2473480392157;1525,79
1616,2313725490196;1563,1
2241,7640196078432;2258,22
2274,672294117647;2233,36
1396,7189117647063;1472,77
2390,9132598039214;1990,35
4740,532931372551;4694,59
1537,8044852941175;1452,22
5824,738811274508;4709,81
7579,324536764707;7979,23
2722,7933333333335;1978,26
1843,0496024886872;1554,71
1382,8070845588222;1444,81
8622,492676470587;8666,72
1227,5341960784313;1200,6
1335,2536538838608;1250,19
1530,4478308823527;1625,34
1780,7827058823525;1894,05
2093,6408452111614;1932,96
1810,4140588235282;1679,09
2890,4024632352944;3574,05
2019,9847058823527;2081,27
2561,0023232277526;2458,26
5599,100948529413;5672,5
1566,761308823529;1407,34
2681,26455882353;2036,39
2078,780343137255;2029,22
1183,465867647058;2146,41
2296,506727564102;1915,27
5726,116333333333;8726,5
6620,9515735294135;6618,58
2187,061973039216;2393,69
1668,2576024886876;1512,02
4238,931329656865;4305,73
2024,082323227753;2097,5
1628,3540514705876;1370,46
1397,6354926470572;2393,05
7611,182088235293;7945,1
1607,3106960784316;1297,02
7755,537200980394;7638,48
1401,8547904411757;1422,47
1663,4304999999995;1661,55
1773,2611985294106;1757,27
2316,373411764705;1905,13
1332,3606029411765;1900,94
2817,102357843138;2388,61
1824,1983529411762;1685,13
1303,2575980392157;1263,44
2022,3470291101053;2077,98
1347,537823529412;1608,53
1779,418323227753;1754,08
2228,762647058823;2574,97
1960,3091470588233;2059,31
1503,270573529412;1485,4
8622,492676470587;8824,33
2811,506764705882;2058,9
1709,3419852941176;1345,37
2417,263147058823;2357,19
2584,1322549019606;2233,16
1520,3027715309195;1539,3
1070,6475980392158;1224,05
1848,5592549019602;1831,98
2477,9309117647076;4124,9
904,6468602941176;1436,88
5064,551465686275;7669,18
1332,3606029411765;1654,69
1460,599235294118;1455,41
1775,0699166666666;1209,62
1411,7523970588231;1322,37
899,5493308823529;1501,25
